Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
KCC,Lehman ABS Corporation,29.2399,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/kcc
KTH,Lehman ABS Corporation,32.6,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/kth
KTN,Lehman ABS Corporation,30.97,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/ktn
KTP,Lehman ABS Corporation,17.06,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/ktp
XKE,Lehman ABS Corporation,4.35,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/xke
LDOS,"Leidos Holdings, Inc.",52.57,3789937474,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/ldos
LEJU,Leju Holdings Limited,5.12,689567764.5,n/a,2014,Finance,Real Estate,http://www.nasdaq.com/symbol/leju
LC,LendingClub Corporation,9.49,3585923457,n/a,2014,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/lc
LEN,Lennar Corporation,42.11,8857643152,n/a,n/a,Basic Industries,Homebuilding,http://www.nasdaq.com/symbol/len
LEN.B,Lennar Corporation,n/a,0,n/a,n/a,Basic Industries,Homebuilding,http://www.nasdaq.com/symbol/len.b
LII,"Lennox International, Inc.",117.45,5291727955,n/a,1999,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/lii
LUK,Leucadia National Corporation,15.96,5782914943,n/a,n/a,Consumer Non-Durables,Meat/Poultry/Fish,http://www.nasdaq.com/symbol/luk
LVLT,"Level 3 Communications, Inc.",49.95,17795541645,n/a,2011,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/lvlt
LXP,Lexington Realty Trust,7.66,1802582407,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/lxp
LXPC,Lexington Realty Trust,47.6,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lxpc
LXK,"Lexmark International, Inc.",28.46,1759237852,n/a,1995,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/lxk
LPL,"LG Display Co., Ltd.",9.07,6490776798,n/a,2004,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/lpl
USA,Liberty All-Star Equity Fund,4.9,864437924.7,n/a,1986,n/a,n/a,http://www.nasdaq.com/symbol/usa
ASG,"Liberty All-Star Growth Fund, Inc.",4.2,97337062.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/asg
LPT,Liberty Property Trust,30.42,4495210886,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/lpt
LOCK,"LifeLock, Inc.",13.17,1257936080,n/a,2012,Technology,EDP Services,http://www.nasdaq.com/symbol/lock
LITB,"LightInTheBox Holding Co., Ltd.",2.7,130433419.8,n/a,2013,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/litb
LNC,Lincoln National Corporation,44.24,10948116775,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/lnc
LNC.WS,Lincoln National Corporation,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lnc.ws
LNN,Lindsay Corporation,64.7,720463615,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/lnn
LNKD,LinkedIn Corporation,215.9,28301568009,n/a,2011,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/lnkd
LGF,Lions Gate Entertainment Corporation,28.57,4244880574,n/a,n/a,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/lgf
LAD,"Lithia Motors, Inc.",86.29,2265653538,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/lad
LYV,"Live Nation Entertainment, Inc.",22.81,4615611598,n/a,n/a,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/lyv
LYG,Lloyds Banking Group Plc,4.08,72883749536,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/lyg
SCD,LMP Capital and Income Fund Inc.,11.68,210045306.1,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/scd
TLI,LMP Corporate Loan Fund Inc,9.7,96378394.9,n/a,1998,n/a,n/a,http://www.nasdaq.com/symbol/tli
RIT,LMP Real Estate Income Fund Inc,12.7,145300992.1,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/rit
LMT,Lockheed Martin Corporation,212.91,65426283628,n/a,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/lmt
L,Loews Corporation,35.9,12720899986,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/l
LPX,Louisiana-Pacific Corporation,16.55,2364322259,n/a,n/a,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/lpx
LOW,"Lowe&#39;s Companies, Inc.",70.88,64862614544,n/a,n/a,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/low
LXU,Lsb Industries Inc.,5.66,129111742.9,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/lxu
LTC,"LTC Properties, Inc.",43.05,1531309810,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ltc
LUB,"Luby&#39;s, Inc.",4.13,118332636.1,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/lub
LL,"Lumber Liquidators Holdings, Inc",13.71,371368871,n/a,2007,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/ll
LXFR,Luxfer Holdings PLC,9.83,264974953.7,n/a,2012,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/lxfr
LXFT,"Luxoft Holding, Inc.",68.08,2239326642,n/a,2013,Technology,EDP Services,http://www.nasdaq.com/symbol/lxft
LUX,"Luxottica Group, S.p.A.",61.34,29654941570,n/a,1990,Health Care,Ophthalmic Goods,http://www.nasdaq.com/symbol/lux
LDL,"Lydall, Inc.",30.51,519943182.3,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/ldl
WLH,Lyon William Homes,13.43,422591939,n/a,2013,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/wlh
LYB,LyondellBasell Industries NV,79.59,35771233873,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/lyb
MTB,M&T Bank Corporation,110.17,14684534842,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mtb
MTB.WS,M&T Bank Corporation,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtb.ws
MTB,M&T Bank Corporation,1015,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtb
MTBC,M&T Bank Corporation,1032,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtbc
MDC,"M.D.C. Holdings, Inc.",22.43,1096522490,n/a,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/mdc
MHO,"M/I Homes, Inc.",18.92,466356506.9,n/a,1993,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/mho
MHOA,"M/I Homes, Inc.",25.2562,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mhoa
MAC,Macerich Company (The),78.81,12477806746,n/a,1994,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mac
CLI,Mack-Cali Realty Corporation,21.99,1963939522,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cli
MGU,Macquarie Global Infrastructure Total Return Fund Inc.,17.8001,221936862.2,n/a,2005,n/a,n/a,http://www.nasdaq.com/symbol/mgu
MIC,Macquarie Infrastructure Company,66.57,5315892230,n/a,2004,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/mic
MFD,Macquarie/First Trust Global,11.39,97194116.15,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/mfd
BMA,Macro Bank Inc.,56.49,3302196500,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bma
M,Macy&#39;s Inc,35.89,11282650580,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/m
MCN,Madison Covered Call & Equity Strategy Fund,7.02,0,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/mcn
MSP,Madison Strategic Sector Premium Fund,10.31,59780380.21,n/a,2005,n/a,n/a,http://www.nasdaq.com/symbol/msp
MMP,Magellan Midstream Partners L.P.,65.86,14978358487,n/a,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/mmp
MGA,"Magna International, Inc.",35.4,14296694445,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/mga
MX,MagnaChip Semiconductor Corporation,4.05,140004215.1,n/a,2011,Technology,Semiconductors,http://www.nasdaq.com/symbol/mx
MHA,"Maiden Holdings, Ltd.",26.7,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mha
MHC,"Maiden Holdings, Ltd.",24.94,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mhc
MHNA,"Maiden Holdings, Ltd.",25.46,0,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mhna
MHNB,"Maiden Holdings, Ltd.",25.98,0,n/a,2012,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mhnb
MHNC,"Maiden Holdings, Ltd.",27.06,0,n/a,2013,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mhnc
MAIN,Main Street Capital Corporation,28.82,1444761990,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/main
MSCA,Main Street Capital Corporation,25.2432,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/msca
MMD,MainStay DefinedTerm Municipal Opportunities Fund,18.99,523265538.1,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/mmd
MNK,Mallinckrodt plc,65.1,7548152564,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mnk
MZF,Managed Duration Investment Grade Municipal Fund,13.97,95002649.72,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/mzf
HYF,"Managed High Yield Plus Fund, Inc.",1.75,108767858.5,n/a,1998,n/a,n/a,http://www.nasdaq.com/symbol/hyf
MANU,Manchester United Ltd.,16.08,2635236871,n/a,2012,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/manu
MTW,"Manitowoc Company, Inc. (The)",14.02,1914986346,n/a,n/a,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/mtw
MN,"Manning & Napier, Inc.",8.35,123380685.5,n/a,2011,Finance,Investment Managers,http://www.nasdaq.com/symbol/mn
MAN,ManpowerGroup,75.73,5574926124,n/a,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/man
MFC,Manulife Financial Corp,13.43,26482728872,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/mfc
MRO,Marathon Oil Corporation,10.35,7009642201,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mro
MPC,Marathon Petroleum Corporation,46.19,24618072617,n/a,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/mpc
MMI,"Marcus & Millichap, Inc.",26,965059524,n/a,2013,Finance,Real Estate,http://www.nasdaq.com/symbol/mmi
MCS,Marcus Corporation (The),18.4,509014858.4,n/a,n/a,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/mcs
MRIN,Marin Software Incorporated,3.1,114955622.9,n/a,2013,Technology,EDP Services,http://www.nasdaq.com/symbol/mrin
MHG,Marine Harvest ASA,12.68,5706566568,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mhg
MPX,Marine Products Corporation,5.7,217379349.6,n/a,n/a,Capital Goods,Marine Transportation,http://www.nasdaq.com/symbol/mpx
HZO,"MarineMax, Inc.",16.73,428577780.3,n/a,1998,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/hzo
MKL,Markel Corporation,837.09,11677617284,n/a,1986,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mkl
VAC,Marriot Vacations Worldwide Corporation,52.57,1633098931,n/a,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/vac
MMC,"Marsh & McLennan Companies, Inc.",52.95,27621272031,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/mmc
MLM,"Martin Marietta Materials, Inc.",126.13,8342308833,n/a,1994,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/mlm
MAS,Masco Corporation,25.53,8590133096,n/a,n/a,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/mas
DOOR,Masonite International Corporation,57.48,1746420301,n/a,n/a,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/door
MTZ,"MasTec, Inc.",15.76,1259033336,n/a,n/a,Basic Industries,Water Supply,http://www.nasdaq.com/symbol/mtz
MA,Mastercard Incorporated,89.89,99677591749,n/a,2006,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ma
MTDR,Matador Resources Company,15.55,1330426231,n/a,2012,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mtdr
MTRN,Materion Corporation,24.44,488850199.8,n/a,n/a,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/mtrn
MATX,"Matson, Inc.",38.7,1685475829,n/a,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/matx
MLP,"Maui Land & Pineapple Company, Inc.",5.15,97358180.15,n/a,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/mlp
MMS,"Maximus, Inc.",53.58,3500631672,n/a,1997,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/mms
MXL,"MaxLinear, Inc",14.96,921269816.7,n/a,2010,Technology,Semiconductors,http://www.nasdaq.com/symbol/mxl
MXPT,"MaxPoint Interactive, Inc.",1.43,37323431.86,n/a,2015,Consumer Services,Advertising,http://www.nasdaq.com/symbol/mxpt
MBI,"MBIA, Inc.",6.29,962089560.4,n/a,1987,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mbi
MNI,McClatchy Company (The),1.07,91869437.09,n/a,1988,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/mni
MKC,"McCormick & Company, Incorporated",83.63,10708560993,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/mkc
MKC.V,"McCormick & Company, Incorporated",n/a,0,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/mkc.v
MDR,"McDermott International, Inc.",2.73,652395787.7,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/mdr
MCD,McDonald&#39;s Corporation,115.48,1.06037E+11,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/mcd
MUX,McEwen Mining Inc.,1.1,301861627.1,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/mux
MHFI,"McGraw Hill Financial, Inc.",88.51,23924253000,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/mhfi
MCK,McKesson Corporation,182.39,41969597472,n/a,n/a,Health Care,Other Pharmaceuticals,http://www.nasdaq.com/symbol/mck
MDU,"MDU Resources Group, Inc.",17.5,3417150520,n/a,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/mdu
MJN,Mead Johnson Nutrition Company,73.09,14408451335,n/a,2009,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/mjn
MTL,Mechel OAO,0.7804,324857689.4,n/a,2004,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/mtl
MTL,Mechel OAO,0.21,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtl
MEG,"Media General, Inc.",15.92,2036011427,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/meg
MPW,"Medical Properties Trust, Inc.",11.11,2642370759,n/a,2005,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mpw
MED,MEDIFAST INC,27.94,328544336.6,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/med
MCC,Medley Capital Corporation,7.18,404500751.4,n/a,2011,n/a,n/a,http://www.nasdaq.com/symbol/mcc
MCQ,Medley Capital Corporation,25.058,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mcq
MCV,Medley Capital Corporation,24.32,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mcv
MCX,Medley Capital Corporation,25,0,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/mcx
MDLY,Medley Management Inc.,5.07,148769785.7,n/a,2014,Finance,Investment Managers,http://www.nasdaq.com/symbol/mdly
MD,"Mednax, Inc",68.21,6414569692,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/md
MDT,Medtronic plc,73.78,1.33258E+11,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/mdt
MW,"Men&#39;s Wearhouse, Inc. (The)",12.09,584916642.2,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/mw
MRK,"Merck & Company, Inc.",51.08,1.42694E+11,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mrk
MCY,Mercury General Corporation,43.06,2375381734,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mcy
MDP,Meredith Corporation,39.33,1755350917,n/a,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/mdp
MTH,Meritage Corporation,28.57,1133251820,n/a,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/mth
MTOR,"Meritor, Inc.",7.17,654834773.6,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/mtor
MERD.CL,"Merrill Lynch & Co., Inc.",n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/merd.cl
MERE.CL,"Merrill Lynch & Co., Inc.",n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mere.cl
MERF.CL,"Merrill Lynch & Co., Inc.",n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/merf.cl
MERK,"Merrill Lynch & Co., Inc.",25.37,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/merk
MERM,"Merrill Lynch & Co., Inc.",25.4,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/merm
MERP,"Merrill Lynch & Co., Inc.",25.57,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/merp
PIY,"Merrill Lynch Depositor, Inc.",26.09,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/piy
MTR,Mesa Royalty Trust,7.73,14405550.7,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mtr
MSB,Mesabi Trust,4.13,54185641.3,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/msb
MPG,Metaldyne Performance Group Inc.,16.08,1087023324,n/a,2014,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/mpg
MEI,"Methode Electronics, Inc.",27.68,1054796861,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/mei
MET,"MetLife, Inc.",42.03,46721660996,n/a,2000,Finance,Life Insurance,http://www.nasdaq.com/symbol/met
META,"MetLife, Inc.",24.72,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/meta
MTD,"Mettler-Toledo International, Inc.",313.93,8588132153,n/a,1997,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/mtd
MXE,"Mexico Equity and Income Fund, Inc. (The)",10.04,67998841.72,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mxe
MXF,"Mexico Fund, Inc. (The)",15.42,217176621.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mxf
MFA,"MFA Financial, Inc.",6.58,2437463952,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mfa
MFAB,"MFA Financial, Inc.",23.9,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mfab
MFO,"MFA Financial, Inc.",25.72,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mfo
MIL,MFC Industrial Ltd.,1.81,114287512.3,n/a,n/a,Consumer Durables,Steel/Iron Ore,http://www.nasdaq.com/symbol/mil
MCR,MFS Charter Income Trust,7.83,429766196.6,n/a,1989,n/a,n/a,http://www.nasdaq.com/symbol/mcr
MGF,MFS Government Markets Income Trust,5.32,173437942.4,n/a,1987,n/a,n/a,http://www.nasdaq.com/symbol/mgf
MIN,MFS Intermediate Income Trust,4.59,541278664.7,n/a,1988,n/a,n/a,http://www.nasdaq.com/symbol/min
MMT,MFS Multimarket Income Trust,5.58,437349820.3,n/a,1987,n/a,n/a,http://www.nasdaq.com/symbol/mmt
MFM,MFS Municipal Income Trust,6.91,284606530.2,n/a,1986,n/a,n/a,http://www.nasdaq.com/symbol/mfm
MFV,MFS Special Value Trust,5.2386,36924534.03,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mfv
MTG,MGIC Investment Corporation,7.89,2679890022,n/a,1991,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mtg
MGM,MGM Resorts International,20.49,11545405759,n/a,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/mgm
KORS,Michael Kors Holdings Limited,37.79,6955267148,n/a,2011,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/kors
MAA,"Mid-America Apartment Communities, Inc.",90.26,6803742929,n/a,1994,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/maa
MEP,"Midcoast Energy Partners, L.P.",8.59,388440762.1,n/a,2013,Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/mep
MSL,MidSouth Bancorp,8.64,98168967.36,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/msl
